entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,primary_ip,primary_geo,fingerprint
0bbb2599-11ce-4dd2-b45e-d1f03139d32c,user,2023-10-04 15:52:13.715400,146.133.85.19,Belgium,/etc/passwd,biometric,1873,WRITE -> READ,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP,normal,,,
9c7c7377-79a2-4903-bbe3-3b243eae0032,user,2023-10-04 15:54:26.044333,168.37.73.189,Korea,file_share,token,1562,READ -> LOGOUT,Windows 11 | MAC: 3e:d4:63:c4:fd:cc | TCP/IP,normal,,,
17a0df49-0d01-480f-989a-40c0e87d1c78,user,2023-10-04 15:54:35.387007,145.181.32.252,Aruba,db_query,certificate,2163,LOGIN -> READ,macOS 14 | MAC: bc:01:aa:42:86:52 | TCP/IP,normal,,,
ab3b4d37-560c-45ee-a38c-254c076e2bba,user,2023-10-04 15:56:46.579575,153.224.83.7,Saint Kitts and Nevis,/api/v1/data,password,2300,LOGOUT -> READ,Windows 11 | MAC: 96:54:ef:41:0d:c9 | TCP/IP,normal,,,
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-04 16:03:43.080866,205.252.63.27,Ethiopia,file_share,certificate,2457,LOGOUT -> WRITE,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,
958ca9ba-0cd6-40c2-8ea2-622b504867ba,user,2023-10-04 16:06:48.778018,21.9.176.92,Azerbaijan,/etc/passwd,certificate,3418,READ -> DELETE,macOS 13 | MAC: 66:29:5f:23:22:78 | TCP/IP,normal,,,
958ca9ba-0cd6-40c2-8ea2-622b504867ba,user,2023-10-04 16:13:17.533119,21.9.176.92,Azerbaijan,/etc/passwd,biometric,2448,LOGOUT -> EXECUTE,macOS 13 | MAC: 66:29:5f:23:22:78 | TCP/IP,normal,,,
43ff5011-3d1a-45dd-906e-5a9ab758588d,user,2023-10-04 16:14:21.692981,51.51.38.240,Kuwait,file_share,password,3443,WRITE -> READ,macOS 13 | MAC: 12:a1:25:04:ea:33 | TCP/IP,normal,,,
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-04 16:15:43.554231,205.252.63.27,Ethiopia,file_share,password,1468,DELETE -> DELETE,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,
3f76be1d-1efa-4197-b394-988f847fd9b4,user,2023-10-04 16:17:37.083673,117.104.204.105,Angola,/api/v1/data,token,2268,DELETE -> DELETE,Firmware v1.2 | MAC: 3a:75:70:03:24:1e | TCP/IP,normal,,,
8cbfedb0-f264-4ccc-b9ac-1b1ea8e56e0c,user,2023-10-04 16:24:40.487337,110.197.44.73,Croatia,file_share,biometric,2284,LOGOUT -> DELETE,Windows 11 | MAC: e6:66:9f:cc:bf:e0 | TCP/IP,normal,,,
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-04 16:25:02.006190,216.109.174.220,Macao,system_config,password,295,LOGIN -> DELETE,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,
bdd640fb-0667-4ad1-9c80-317fa3b1799d,user,2023-10-04 16:27:31.935684,124.228.145.91,Burundi,db_query,password,2818,DELETE -> WRITE,Ubuntu 22.04 | MAC: 16:34:2c:d8:10:0f | TCP/IP,normal,,,
bdd640fb-0667-4ad1-9c80-317fa3b1799d,user,2023-10-04 16:34:20.859373,124.228.145.91,Burundi,/etc/passwd,password,3167,READ -> LOGIN,Ubuntu 22.04 | MAC: 16:34:2c:d8:10:0f | TCP/IP,normal,,,
157d94a1-06f0-48ff-a9ba-5a27907bfe36,edge_device,2023-10-04 16:35:15.387185,136.175.76.226,Tonga,port:22,password,3055,LOGIN -> DELETE,Windows 11 | MAC: 52:ec:5d:19:85:c2 | TCP/IP,normal,,,
89fa6a68-8fb5-427b-beb7-99193f22faf8,service_account,2023-10-04 16:51:34.411797,123.109.110.182,Ukraine,port:22,token,1026,DELETE -> LOGOUT,Firmware v1.2 | MAC: 16:cc:b9:70:46:fc | TCP/IP,normal,,,
5ec42e08-29a3-42e9-9d65-a441d58842de,service_account,2023-10-04 16:56:08.157760,49.22.42.33,Reunion,port:22,password,2872,LOGIN -> DELETE,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP,normal,,,
43e42caf-8181-48cc-b691-47eb89a2688b,user,2023-10-04 16:56:36.218866,86.86.41.38,Turkmenistan,db_query,password,1244,DELETE -> LOGIN,macOS 14 | MAC: 70:23:7d:bd:91:50 | TCP/IP,normal,,,
89fa6a68-8fb5-427b-beb7-99193f22faf8,service_account,2023-10-04 17:13:26.894139,123.109.110.182,Ukraine,file_share,password,916,READ -> LOGOUT,Firmware v1.2 | MAC: 16:cc:b9:70:46:fc | TCP/IP,normal,,,
17a0df49-0d01-480f-989a-40c0e87d1c78,user,2023-10-04 17:19:21.668065,145.181.32.252,Aruba,db_query,password,1705,EXECUTE -> LOGOUT,macOS 14 | MAC: bc:01:aa:42:86:52 | TCP/IP,normal,,,
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-04 17:23:03.007370,205.252.63.27,Ethiopia,db_query,certificate,1586,WRITE -> WRITE,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-04 17:36:40.238530,205.252.63.27,Ethiopia,system_config,password,1381,READ -> DELETE,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,
5ec42e08-29a3-42e9-9d65-a441d58842de,service_account,2023-10-04 17:43:54.970909,49.22.42.33,Reunion,file_share,token,2526,LOGOUT -> WRITE,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP,normal,,,
9a1de644-815e-46d1-bb8f-aa1837f8a88b,user,2023-10-04 17:46:09.425711,76.185.193.138,Saint Barthelemy,/api/v1/data,password,749,EXECUTE -> LOGOUT,macOS 13 | MAC: c2:d6:70:e5:8e:03 | TCP/IP,normal,,,
dc5c0eed-8da0-465b-b898-97b9405cacec,user,2023-10-04 17:46:38.721137,204.234.154.26,Pitcairn Islands,port:22,token,503,DELETE -> LOGOUT,Firmware v1.2 | MAC: 28:88:ae:39:96:de | TCP/IP,normal,,,
bdd640fb-0667-4ad1-9c80-317fa3b1799d,user,2023-10-04 17:54:14.870159,124.228.145.91,Burundi,/etc/passwd,certificate,2880,DELETE -> LOGIN,Ubuntu 22.04 | MAC: 16:34:2c:d8:10:0f | TCP/IP,normal,,,
e9c349e0-3602-48ac-90f1-bc81448aaa9e,user,2023-10-04 18:08:03.789262,206.132.117.214,Croatia,system_config,password,3478,WRITE -> READ,Ubuntu 22.04 | MAC: 22:ff:ca:ea:49:87 | TCP/IP,normal,,,
9a1de644-815e-46d1-bb8f-aa1837f8a88b,user,2023-10-04 18:20:14.979910,76.185.193.138,Saint Barthelemy,/api/v1/data,certificate,1394,READ -> EXECUTE,macOS 13 | MAC: c2:d6:70:e5:8e:03 | TCP/IP,normal,,,
9a1de644-815e-46d1-bb8f-aa1837f8a88b,user,2023-10-04 18:37:02.111398,76.185.193.138,Saint Barthelemy,/api/v1/data,token,1552,LOGOUT -> LOGIN,macOS 13 | MAC: c2:d6:70:e5:8e:03 | TCP/IP,normal,,,
958ca9ba-0cd6-40c2-8ea2-622b504867ba,user,2023-10-04 18:51:58.105547,21.9.176.92,Azerbaijan,/etc/passwd,certificate,52,DELETE -> EXECUTE,macOS 13 | MAC: 66:29:5f:23:22:78 | TCP/IP,normal,,,
fed4057d-bb02-4576-b512-c4c3b253d218,user,2023-10-04 19:43:41.319879,191.146.207.239,Cape Verde,file_share,password,1683,LOGOUT -> LOGIN,Windows 11 | MAC: be:61:97:6f:1d:1f | TCP/IP,normal,,,
0bbb2599-11ce-4dd2-b45e-d1f03139d32c,user,2023-10-05 03:00:00.000000,146.133.85.19,Belgium,sensitive_db,token,60,QUERY -> EXPORT_SMALL_CHUNK,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP,anomaly_low_slow_exfil,146.133.85.19,Belgium,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP
1c11f735-dc71-4d96-8c0f-d195c17af08a,edge_device,2023-10-05 05:18:45.541749,106.143.73.72,Somalia,file_share,password,1290,LOGIN -> DELETE,Windows 11 | MAC: 86:d8:20:c5:c3:ef | TCP/IP,normal,,,
1c11f735-dc71-4d96-8c0f-d195c17af08a,edge_device,2023-10-05 06:06:51.232455,106.143.73.72,Somalia,port:22,certificate,3476,WRITE -> EXECUTE,Windows 11 | MAC: 86:d8:20:c5:c3:ef | TCP/IP,normal,,,
55fa1ab8-458f-4f19-bc07-c57449257af1,user,2023-10-05 06:21:46.474113,37.40.47.50,Burundi,file_share,password,2490,LOGIN -> READ,Windows 10 | MAC: 10:4d:76:c4:4e:6d | TCP/IP,normal,,,
6d7ce3c9-b4a6-4f3c-8d3a-ed99711c21c9,user,2023-10-05 06:23:40.818821,2.114.143.17,Belarus,db_query,token,2514,WRITE -> LOGIN,macOS 14 | MAC: 20:4c:12:bd:4b:dc | TCP/IP,normal,,,
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,user,2023-10-05 06:25:57.280232,124.215.175.76,Saint Barthelemy,db_query,token,3167,DELETE -> WRITE,Windows 10 | MAC: e6:af:68:87:fa:80 | TCP/IP,normal,,,
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,user,2023-10-05 06:34:20.175126,124.215.175.76,Saint Barthelemy,system_config,certificate,3179,WRITE -> DELETE,Windows 10 | MAC: e6:af:68:87:fa:80 | TCP/IP,normal,,,
6d7ce3c9-b4a6-4f3c-8d3a-ed99711c21c9,user,2023-10-05 06:45:24.892852,2.114.143.17,Belarus,/etc/passwd,password,770,WRITE -> LOGOUT,macOS 14 | MAC: 20:4c:12:bd:4b:dc | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 06:57:03.319767,176.4.175.90,Netherlands Antilles,port:22,certificate,1613,LOGIN -> DELETE,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
0bbb2599-11ce-4dd2-b45e-d1f03139d32c,user,2023-10-05 07:03:08.029828,146.133.85.19,Belgium,/api/v1/data,token,1875,LOGOUT -> LOGOUT,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP,normal,,,
4d71c366-b41b-4143-8b10-550cd5704f32,edge_device,2023-10-05 07:10:38.948742,128.128.44.124,Papua New Guinea,file_share,biometric,2516,EXECUTE -> LOGIN,macOS 13 | MAC: e2:99:35:44:87:3b | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 07:22:55.510422,176.4.175.90,Netherlands Antilles,/etc/passwd,token,2402,WRITE -> LOGOUT,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-05 07:29:08.285761,115.218.156.42,Turkey,system_config,password,2259,LOGOUT -> LOGOUT,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,
1c11f735-dc71-4d96-8c0f-d195c17af08a,edge_device,2023-10-05 07:32:04.673823,106.143.73.72,Somalia,port:22,biometric,2726,LOGOUT -> LOGIN,Windows 11 | MAC: 86:d8:20:c5:c3:ef | TCP/IP,normal,,,
527eecfa-a79a-49aa-9b4e-2c249479e1e6,user,2023-10-05 07:35:18.837141,30.38.44.77,Peru,/etc/passwd,certificate,3566,WRITE -> WRITE,macOS 13 | MAC: 82:6d:f2:56:2b:91 | TCP/IP,normal,,,
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-05 07:39:28.911160,115.218.156.42,Turkey,system_config,biometric,749,LOGOUT -> READ,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,
4d71c366-b41b-4143-8b10-550cd5704f32,edge_device,2023-10-05 07:53:37.064619,128.128.44.124,Papua New Guinea,file_share,password,77,LOGIN -> LOGIN,macOS 13 | MAC: e2:99:35:44:87:3b | TCP/IP,normal,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,user,2023-10-05 07:55:46.480934,215.244.254.32,Congo,port:22,password,2794,EXECUTE -> LOGOUT,Ubuntu 22.04 | MAC: 46:61:e5:47:d8:5d | TCP/IP,normal,,,
0bbb2599-11ce-4dd2-b45e-d1f03139d32c,user,2023-10-05 08:03:32.901246,146.133.85.19,Belgium,/api/v1/data,certificate,2684,EXECUTE -> DELETE,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 08:05:15.343882,176.4.175.90,Netherlands Antilles,/etc/passwd,token,2462,LOGOUT -> LOGOUT,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
27cb6f2a-8da0-4097-be0f-051b1b66b5a9,user,2023-10-05 08:11:30.756863,124.215.175.76,Saint Barthelemy,db_query,password,3145,WRITE -> LOGOUT,Windows 10 | MAC: e6:af:68:87:fa:80 | TCP/IP,normal,,,
09cb3942-43f5-4a85-bbc9-f87af668a617,user,2023-10-05 08:14:44.601776,91.207.228.131,Guatemala,/etc/passwd,token,2090,WRITE -> LOGIN,macOS 13 | MAC: 40:a0:df:3b:c5:61 | TCP/IP,normal,,,
527eecfa-a79a-49aa-9b4e-2c249479e1e6,user,2023-10-05 08:14:59.958091,30.38.44.77,Peru,/etc/passwd,biometric,1521,LOGIN -> LOGOUT,macOS 13 | MAC: 82:6d:f2:56:2b:91 | TCP/IP,normal,,,
e623a689-5d59-4d2a-8eea-04e70ab54bde,user,2023-10-05 08:28:28.547081,204.81.180.103,United Arab Emirates,file_share,biometric,180,LOGOUT -> LOGIN,Firmware v1.2 | MAC: c6:b7:6b:7f:34:b5 | TCP/IP,normal,,,
527eecfa-a79a-49aa-9b4e-2c249479e1e6,user,2023-10-05 08:40:10.152243,30.38.44.77,Peru,file_share,biometric,2183,LOGIN -> EXECUTE,macOS 13 | MAC: 82:6d:f2:56:2b:91 | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 08:56:51.075808,176.4.175.90,Netherlands Antilles,/etc/passwd,token,2289,LOGIN -> DELETE,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
527eecfa-a79a-49aa-9b4e-2c249479e1e6,user,2023-10-05 09:06:21.355267,30.38.44.77,Peru,/etc/passwd,password,2378,EXECUTE -> READ,macOS 13 | MAC: 82:6d:f2:56:2b:91 | TCP/IP,normal,,,
6808593f-dfed-4c43-a256-a6dc8f5486b7,user,2023-10-05 09:11:41.581516,193.79.33.157,Uzbekistan,port:22,password,1481,LOGOUT -> WRITE,macOS 13 | MAC: 2c:79:53:5a:d3:0c | TCP/IP,normal,,,
55fa1ab8-458f-4f19-bc07-c57449257af1,user,2023-10-05 09:17:27.766031,37.40.47.50,Burundi,file_share,token,2451,WRITE -> LOGOUT,Windows 10 | MAC: 10:4d:76:c4:4e:6d | TCP/IP,normal,,,
527eecfa-a79a-49aa-9b4e-2c249479e1e6,user,2023-10-05 09:17:43.583696,30.38.44.77,Peru,/etc/passwd,token,2578,EXECUTE -> DELETE,macOS 13 | MAC: 82:6d:f2:56:2b:91 | TCP/IP,normal,,,
4f2d4796-81d2-47de-8ce1-eb90e6697833,user,2023-10-05 09:19:17.694728,148.224.46.65,Iraq,/api/v1/data,biometric,3290,EXECUTE -> READ,Ubuntu 22.04 | MAC: ac:97:41:62:d7:c2 | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 09:21:09.400614,176.4.175.90,Netherlands Antilles,/etc/passwd,biometric,3320,READ -> WRITE,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
55fa1ab8-458f-4f19-bc07-c57449257af1,user,2023-10-05 09:33:26.822069,37.40.47.50,Burundi,file_share,password,2294,EXECUTE -> WRITE,Windows 10 | MAC: 10:4d:76:c4:4e:6d | TCP/IP,normal,,,
0bbb2599-11ce-4dd2-b45e-d1f03139d32c,user,2023-10-05 09:34:36.900466,146.133.85.19,Belgium,/etc/passwd,password,2104,DELETE -> DELETE,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP,normal,,,
6d7ce3c9-b4a6-4f3c-8d3a-ed99711c21c9,user,2023-10-05 09:41:42.294565,2.114.143.17,Belarus,/etc/passwd,biometric,1502,LOGOUT -> LOGIN,macOS 14 | MAC: 20:4c:12:bd:4b:dc | TCP/IP,normal,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,user,2023-10-05 09:45:09.155979,215.244.254.32,Congo,/etc/passwd,password,150,LOGIN -> DELETE,Ubuntu 22.04 | MAC: 46:61:e5:47:d8:5d | TCP/IP,normal,,,
1c11f735-dc71-4d96-8c0f-d195c17af08a,edge_device,2023-10-05 09:47:31.999897,106.143.73.72,Somalia,port:22,password,1194,READ -> EXECUTE,Windows 11 | MAC: 86:d8:20:c5:c3:ef | TCP/IP,normal,,,
dc1110c1-080a-4dfb-a7c9-9b26114125c6,user,2023-10-05 09:55:03.845137,47.59.119.203,Fiji,file_share,password,865,LOGIN -> EXECUTE,macOS 13 | MAC: c8:f8:6d:43:f2:7c | TCP/IP,normal,,,
5ec42e08-29a3-42e9-9d65-a441d58842de,service_account,2023-10-05 10:00:00.000000,49.22.42.33,Reunion,restricted_folder_4,certificate,300,READ -> COPY,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP,edge_case_insider_drift,49.22.42.33,Reunion,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP
016b6287-b008-45cc-a7f3-6ae925c73c44,service_account,2023-10-05 10:04:41.126813,211.105.41.194,Slovakia (Slovak Republic),file_share,password,1042,EXECUTE -> LOGIN,macOS 14 | MAC: 8e:d9:70:5a:ed:19 | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 10:09:05.521127,176.4.175.90,Netherlands Antilles,/etc/passwd,token,1093,EXECUTE -> EXECUTE,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,user,2023-10-05 10:10:07.458539,215.244.254.32,Congo,file_share,password,2179,LOGIN -> LOGIN,Ubuntu 22.04 | MAC: 46:61:e5:47:d8:5d | TCP/IP,normal,,,
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-05 10:10:41.568602,115.218.156.42,Turkey,system_config,password,1734,READ -> EXECUTE,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 10:12:13.714762,176.4.175.90,Netherlands Antilles,port:22,token,2030,LOGIN -> DELETE,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
dc1110c1-080a-4dfb-a7c9-9b26114125c6,user,2023-10-05 10:16:43.057434,47.59.119.203,Fiji,file_share,password,1357,EXECUTE -> READ,macOS 13 | MAC: c8:f8:6d:43:f2:7c | TCP/IP,normal,,,
1c11f735-dc71-4d96-8c0f-d195c17af08a,edge_device,2023-10-05 10:18:51.360919,106.143.73.72,Somalia,file_share,token,1861,LOGIN -> LOGOUT,Windows 11 | MAC: 86:d8:20:c5:c3:ef | TCP/IP,normal,,,
9d9262af-2c8d-4e44-a71e-43a6bf85bf0e,user,2023-10-05 10:21:51.824185,153.253.34.181,Mexico,port:22,biometric,208,WRITE -> LOGOUT,Windows 10 | MAC: c8:00:9b:92:6b:dc | TCP/IP,normal,,,
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-05 10:24:39.408329,115.218.156.42,Turkey,system_config,biometric,1321,DELETE -> WRITE,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,
55fa1ab8-458f-4f19-bc07-c57449257af1,user,2023-10-05 10:27:15.618153,37.40.47.50,Burundi,db_query,certificate,1608,EXECUTE -> DELETE,Windows 10 | MAC: 10:4d:76:c4:4e:6d | TCP/IP,normal,,,
4d71c366-b41b-4143-8b10-550cd5704f32,edge_device,2023-10-05 10:28:22.071270,128.128.44.124,Papua New Guinea,file_share,password,2916,EXECUTE -> LOGIN,macOS 13 | MAC: e2:99:35:44:87:3b | TCP/IP,normal,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,user,2023-10-05 10:30:48.214915,215.244.254.32,Congo,port:22,token,830,EXECUTE -> EXECUTE,Ubuntu 22.04 | MAC: 46:61:e5:47:d8:5d | TCP/IP,normal,,,
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,user,2023-10-05 10:41:05.125120,167.89.205.230,Mauritania,db_query,biometric,2902,EXECUTE -> EXECUTE,Ubuntu 22.04 | MAC: 92:3f:c1:28:96:b9 | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 10:56:44.249764,176.4.175.90,Netherlands Antilles,port:22,certificate,2158,LOGIN -> READ,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
89fa6a68-8fb5-427b-beb7-99193f22faf8,service_account,2023-10-05 11:02:39.144171,123.109.110.182,Ukraine,port:22,biometric,111,READ -> EXECUTE,Firmware v1.2 | MAC: 16:cc:b9:70:46:fc | TCP/IP,normal,,,
f4188f3f-8a14-4e62-a95b-4715c333e861,user,2023-10-05 11:06:19.816271,176.4.175.90,Netherlands Antilles,/etc/passwd,certificate,375,DELETE -> EXECUTE,Ubuntu 22.04 | MAC: e0:a5:fa:09:39:b9 | TCP/IP,normal,,,
55fa1ab8-458f-4f19-bc07-c57449257af1,user,2023-10-05 11:10:07.585981,37.40.47.50,Burundi,db_query,token,2477,DELETE -> DELETE,Windows 10 | MAC: 10:4d:76:c4:4e:6d | TCP/IP,normal,,,
016b6287-b008-45cc-a7f3-6ae925c73c44,service_account,2023-10-05 11:14:38.158859,211.105.41.194,Slovakia (Slovak Republic),/api/v1/data,token,1651,LOGIN -> EXECUTE,macOS 14 | MAC: 8e:d9:70:5a:ed:19 | TCP/IP,normal,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,user,2023-10-05 11:25:28.673460,215.244.254.32,Congo,/etc/passwd,token,1533,READ -> LOGIN,Ubuntu 22.04 | MAC: 46:61:e5:47:d8:5d | TCP/IP,normal,,,
dc1110c1-080a-4dfb-a7c9-9b26114125c6,user,2023-10-05 11:32:28.350085,47.59.119.203,Fiji,/etc/passwd,biometric,203,WRITE -> EXECUTE,macOS 13 | MAC: c8:f8:6d:43:f2:7c | TCP/IP,normal,,,
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-05 11:36:51.669449,115.218.156.42,Turkey,system_config,biometric,3448,READ -> LOGIN,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,
9a1de644-815e-46d1-bb8f-aa1837f8a88b,user,2023-10-05 11:37:12.666939,76.185.193.138,Saint Barthelemy,/etc/passwd,password,1224,DELETE -> READ,macOS 13 | MAC: c2:d6:70:e5:8e:03 | TCP/IP,normal,,,
6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,user,2023-10-05 11:38:12.865538,41.243.96.76,Cuba,system_config,password,2691,EXECUTE -> EXECUTE,macOS 14 | MAC: 5a:ac:34:2f:c2:31 | TCP/IP,normal,,,
e9c349e0-3602-48ac-90f1-bc81448aaa9e,user,2023-10-05 11:38:34.581057,206.132.117.214,Croatia,/etc/passwd,token,993,DELETE -> LOGOUT,Ubuntu 22.04 | MAC: 22:ff:ca:ea:49:87 | TCP/IP,normal,,,
dc1110c1-080a-4dfb-a7c9-9b26114125c6,user,2023-10-05 11:47:39.224311,47.59.119.203,Fiji,file_share,certificate,1457,LOGOUT -> EXECUTE,macOS 13 | MAC: c8:f8:6d:43:f2:7c | TCP/IP,normal,,,
dc1110c1-080a-4dfb-a7c9-9b26114125c6,user,2023-10-05 11:48:48.180715,47.59.119.203,Fiji,/etc/passwd,token,572,LOGOUT -> READ,macOS 13 | MAC: c8:f8:6d:43:f2:7c | TCP/IP,normal,,,
ccf3a171-56dc-4907-ba6c-34ab6712303a,user,2023-10-05 11:49:41.764981,215.244.254.32,Congo,file_share,password,705,LOGOUT -> READ,Ubuntu 22.04 | MAC: 46:61:e5:47:d8:5d | TCP/IP,normal,,,
ec5b227c-dfde-4fbf-bff3-50bf766ecb15,user,2023-10-05 11:51:34.867159,70.68.34.249,Australia,/api/v1/data,password,2783,READ -> LOGOUT,Ubuntu 22.04 | MAC: 7c:07:2f:79:55:d0 | TCP/IP,normal,,,
6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,user,2023-10-05 11:53:12.991549,41.243.96.76,Cuba,system_config,password,890,WRITE -> DELETE,macOS 14 | MAC: 5a:ac:34:2f:c2:31 | TCP/IP,normal,,,
9c7c7377-79a2-4903-bbe3-3b243eae0032,user,2023-10-05 11:55:36.261264,168.37.73.189,Korea,file_share,password,2131,EXECUTE -> WRITE,Windows 11 | MAC: 3e:d4:63:c4:fd:cc | TCP/IP,normal,,,
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-05 11:58:13.759504,115.218.156.42,Turkey,system_config,certificate,932,WRITE -> READ,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-05 12:00:48.980063,216.109.174.220,Macao,port:22,biometric,1595,EXECUTE -> LOGOUT,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,
ec5b227c-dfde-4fbf-bff3-50bf766ecb15,user,2023-10-05 12:04:40.673093,70.68.34.249,Australia,/api/v1/data,password,1535,DELETE -> READ,Ubuntu 22.04 | MAC: 7c:07:2f:79:55:d0 | TCP/IP,normal,,,
ec5b227c-dfde-4fbf-bff3-50bf766ecb15,user,2023-10-05 12:11:48.317659,70.68.34.249,Australia,db_query,biometric,2015,READ -> DELETE,Ubuntu 22.04 | MAC: 7c:07:2f:79:55:d0 | TCP/IP,normal,,,
30beb45f-6835-44f2-8eb8-1f9d7914c120,user,2023-10-05 12:13:45.814811,91.150.87.180,Guinea,/etc/passwd,token,3269,DELETE -> WRITE,Firmware v1.2 | MAC: 0e:d8:d2:ef:1b:32 | TCP/IP,normal,,,
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-05 12:33:44.184705,216.109.174.220,Macao,port:22,biometric,2588,DELETE -> DELETE,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,
425a609f-7337-4599-b984-4388dc8aee30,edge_device,2023-10-05 12:40:24.659231,184.223.188.12,Seychelles,file_share,biometric,1291,LOGIN -> WRITE,Windows 10 | MAC: b6:f8:7a:8c:e1:27 | TCP/IP,normal,,,
425a609f-7337-4599-b984-4388dc8aee30,edge_device,2023-10-05 12:42:28.964551,184.223.188.12,Seychelles,/etc/passwd,certificate,1520,LOGIN -> EXECUTE,Windows 10 | MAC: b6:f8:7a:8c:e1:27 | TCP/IP,normal,,,
4d71c366-b41b-4143-8b10-550cd5704f32,edge_device,2023-10-05 12:43:26.840004,128.128.44.124,Papua New Guinea,/api/v1/data,token,3485,WRITE -> READ,macOS 13 | MAC: e2:99:35:44:87:3b | TCP/IP,normal,,,
