entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,login_success,label,login_hour,day_of_week,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded
836302d1-a68e-4842-990d-43026effa327,User,2026-07-13 08:35:05,158.233.214.240,"Brooksborough, Angola",GitLab,Password,27063,git push -> docker ps,macOS 13 - Firefox,True,Normal,8,0,2,1,0.0,1,1,3,1
6d0cbb14-6123-4e1f-be7b-6335e814a48e,User,2026-07-22 10:09:50,167.233.243.25,"Daltonport, Indonesia",AWS Console,SSO,26980,git pull -> git push,Windows 11 - Edge,True,Normal,10,2,2,1,0.0,1,1,4,1
79641fa8-2586-4b05-8a23-a0c56ff4d963,User,2026-07-24 07:08:22,115.62.77.129,"South Mia, Haiti",Intranet,Password,24828,Unknown,macOS 13 - Edge,True,Normal,7,4,0,1,0.0,1,1,3,1
5895d877-447f-48e1-80d3-07310a72e6a9,User,2026-06-26 13:25:47,134.102.166.0,"Peterfort, Philippines",GitLab,Hardware Token,577,git push -> aws s3 ls,Windows 11 - Safari,True,Normal,13,4,2,1,0.0,1,1,1,1
9fcf1ba3-51b6-4419-b51e-0e5f89e723c3,User,2026-07-08 14:04:42,7.33.165.41,"North Kellyville, Ukraine",GitLab,SSO,21638,git push -> docker ps,Windows 11 - Edge,True,Normal,14,2,2,1,1.0,1,1,4,1
b90d3dfc-f0db-4ce0-a6b6-74a125895c22,User,2026-07-20 16:41:44,203.115.38.84,"New Laura, French Southern Territories",VPN,Biometric,28631,Unknown,Windows 11 - Edge,True,Normal,16,0,0,1,0.0,1,1,0,1
b7fb977f-58ca-4fa7-820e-15fae70aeea9,User,2026-06-25 17:47:11,68.2.113.199,"Freemanshire, Antarctica (the territory South of 60 deg S)",AWS Console,Biometric,27095,git pull,Windows 11 - Safari,True,Normal,17,3,1,1,0.0,1,1,0,1
9ca75d73-f96f-4a0e-ba51-eea7cac7abab,User,2026-07-02 07:09:27,157.228.16.109,"Briannatown, Falkland Islands (Malvinas)",Intranet,Biometric,6107,Unknown,Windows 11 - Edge,True,Normal,7,3,0,1,0.0,1,1,0,1
113283e2-d40f-4d06-a697-e227d603a478,Device,2026-06-29 12:05:26,181.75.197.94,"Audreyport, Antigua and Barbuda",Confluence,Hardware Token,8384,Unknown,Network Router,True,Normal,12,0,0,1,0.0,1,1,1,0
6649f379-cae6-4cb8-8b27-48d7917fb450,User,2026-07-06 15:21:57,106.11.105.216,"South Michaelstad, Lao People's Democratic Republic",Intranet,SSO,27997,Unknown,macOS 13 - Safari,True,Normal,15,0,0,1,0.0,1,1,4,1
a77b96c6-753e-4a32-9284-5dc4900f303c,Device,2026-07-08 12:07:56,70.66.126.200,"South Leeborough, Lesotho",Jira,SSO,25652,Unknown,Database Server,True,Normal,12,2,0,1,0.0,1,1,4,0
2bd94d4c-5326-4e02-ab8f-63284a37b5b0,User,2026-07-15 15:48:20,76.194.91.17,"Pamelashire, Armenia",Intranet,SSO,10508,Unknown,macOS 13 - Chrome,True,Normal,15,2,0,1,0.0,1,1,4,1
9b5d4799-3e09-4a3d-8bb8-fc2fb7015fcc,User,2026-07-08 13:03:17,143.101.231.187,"Stricklandberg, Holy See (Vatican City State)",CRM,Biometric,18247,Unknown,Windows 11 - Edge,True,Normal,13,2,0,1,0.0,1,1,0,1
b02bb9e6-3602-413c-99ac-e750e19a01c0,User,2026-07-15 07:44:46,25.19.51.211,"Williamsfurt, Saint Kitts and Nevis",Database,MFA,24909,EXPLAIN ANALYZE -> UPDATE records,Ubuntu 22.04 - Edge,True,Normal,7,2,2,1,0.0,1,1,2,1
8df4964d-e634-4e23-8096-6aa127070bb2,User,2026-07-21 16:45:20,13.54.246.201,"North Cameronton, Gibraltar",Email,Password,16800,Unknown,Windows 11 - Edge,True,Normal,16,1,0,1,0.0,1,1,3,1
18a6ba32-0166-44dc-9cf9-725b8119d19d,User,2026-07-05 13:52:54,211.165.51.246,"Alvarezport, Burundi",Confluence,SSO,17483,Unknown,Windows 10 - Firefox,True,Normal,13,6,0,1,0.0,1,1,4,1
c73ab9e3-3b14-4dac-b4af-3d29d41531e7,User,2026-06-29 10:17:50,23.169.192.201,"Stephenschester, United States Virgin Islands",AWS Console,MFA,9040,docker ps -> git pull -> git push,Windows 11 - Chrome,True,Normal,10,0,3,1,0.0,1,1,2,1
b7fb977f-58ca-4fa7-820e-15fae70aeea9,User,2026-07-01 16:03:14,68.2.113.199,"Freemanshire, Antarctica (the territory South of 60 deg S)",AWS Console,Biometric,11413,git pull -> ssh -i key.pem -> docker ps,Windows 11 - Safari,True,Normal,16,2,3,1,0.0,1,1,0,1
87b607b6-3c12-4025-b0c6-5beef702fdf6,User,2026-07-20 16:10:01,55.37.125.229,"Lake Craigshire, Montserrat",Jira,SSO,9671,Unknown,macOS 13 - Chrome,True,Normal,16,0,0,1,0.0,1,1,4,1
81f4f34e-60be-4e46-9273-bbab3137785b,User,2026-06-26 14:09:28,138.24.121.251,"Lake Kristychester, Antigua and Barbuda",VPN,Password,0,Unknown,Unknown Script/Bot,False,BruteForce,14,4,0,1,5.0,1,0,3,1
6de4458c-11fa-4d45-8abf-30bd9e3ecbbf,User,2026-07-01 12:57:14,123.156.224.255,"Timothyburgh, Argentina",HRIS,MFA,5375,Unknown,Windows 11 - Safari,True,Normal,12,2,0,1,0.0,1,0,2,1
a86b1b31-d558-4947-bdae-077e217b89a8,Device,2026-07-05 13:10:07,75.192.235.253,"Hernandezport, United Arab Emirates",Database,Biometric,21575,Unknown,Load Balancer,True,Normal,13,6,0,1,0.0,1,1,0,0
0ef48006-3194-4a7d-817d-40aa71b1e6f8,User,2026-07-13 11:35:21,87.70.120.255,"West Annchester, Myanmar",Jira,SSO,20418,Unknown,macOS 13 - Chrome,True,Normal,11,0,0,1,0.0,1,1,4,1
6649f379-cae6-4cb8-8b27-48d7917fb450,User,2026-06-29 11:11:56,106.11.105.216,"South Michaelstad, Lao People's Democratic Republic",VPN,SSO,1713,Unknown,macOS 13 - Safari,True,Normal,11,0,0,1,0.0,1,1,4,1
e7cf6693-c88e-4e07-b08c-79c9b83de91d,Device,2026-07-10 09:04:34,183.224.60.44,"Brewerland, Bouvet Island (Bouvetoya)",Email,Biometric,23343,Unknown,Database Server,True,Normal,9,4,0,1,0.0,1,0,0,0
b7caf655-108d-4dbf-bb79-3d7dc12350dd,User,2026-07-20 11:50:19,178.169.18.95,"Amyville, Antarctica (the territory South of 60 deg S)",GitLab,Password,25858,ssh -i key.pem -> aws s3 ls -> git push,Windows 11 - Edge,True,Normal,11,0,3,1,0.0,1,1,3,1
559d9c76-43db-4cc8-99a0-c01ee8272734,User,2026-07-16 15:17:42,197.61.184.111,"Richardville, South Africa",Confluence,Hardware Token,27018,Unknown,Windows 10 - Safari,True,Normal,15,3,0,1,0.0,1,1,1,1
4aee37b9-54dc-4d6f-a5e9-e7c6396fb139,User,2026-07-13 08:21:18,105.20.5.29,"Markshire, Samoa",Email,Biometric,18210,Unknown,Ubuntu 22.04 - Safari,True,Normal,8,0,0,1,0.0,1,1,0,1
08f69b40-6b20-439b-b670-2c11304c418f,User,2026-07-07 13:58:30,58.212.27.18,"North Samuelville, Peru",Database,SSO,16696,UPDATE records,Windows 11 - Firefox,True,Normal,13,1,1,1,0.0,1,1,4,1
97930139-c9fd-4f8f-ba7d-6d4e27c7a21c,User,2026-07-16 11:47:51,179.9.199.3,"North Deborahbury, Pakistan",HRIS,MFA,28387,Unknown,Ubuntu 22.04 - Safari,True,Normal,11,3,0,1,1.0,1,1,2,1
78a28947-63ad-4d5c-a64a-e1b19e669e36,Device,2026-07-09 12:30:53,3.173.38.39,"Port William, Norway",CRM,SSO,27865,Unknown,IoT Sensor,True,Normal,12,3,0,1,0.0,1,1,4,0
cfdee76c-160e-42fb-9a28-c8c02ac56b19,User,2026-06-28 16:09:15,215.81.93.124,"Millerport, India",AWS Console,Password,22245,git pull -> docker ps -> aws s3 ls,Windows 11 - Edge,True,Normal,16,6,3,1,0.0,1,1,3,1
658f7291-52e5-49a5-9a92-9cb51f87a189,Device,2026-07-10 14:27:33,64.188.154.157,"Harrisshire, Fiji",Database,Hardware Token,8416,Unknown,App Server,True,Normal,14,4,0,1,0.0,1,1,1,0
e10cf797-ba24-4fb1-a465-3ef1a2e01027,Device,2026-07-08 10:59:53,172.125.51.214,"New Edgarburgh, Senegal",GitLab,MFA,12086,Unknown,App Server,True,Normal,10,2,0,1,0.0,1,1,2,0
e73a2c46-f9a3-46d1-982f-8ecf8e5502d7,User,2026-07-21 17:14:51,55.181.90.126,"Samuelstad, Reunion",Confluence,SSO,5893,Unknown,Ubuntu 22.04 - Edge,True,Normal,17,1,0,1,0.0,1,1,4,1
04d807a3-b988-4e58-ad34-c0a1a2a6cd47,User,2026-07-22 11:14:39,27.143.33.203,"East Rebekahborough, Austria",HRIS,MFA,23434,Unknown,Windows 11 - Edge,True,Normal,11,2,0,1,0.0,1,1,2,1
5ec8e5ac-09a7-46fd-988f-ce97226cfaba,Device,2026-07-18 13:15:53,79.225.85.96,"Danielport, Switzerland",GitLab,MFA,26101,Unknown,Database Server (Updated),True,Normal,13,5,0,1,0.0,1,1,2,0
5033b816-e95f-4139-b54c-89d5c273c623,Device,2026-07-02 09:30:30,53.195.222.71,"Port Anthonyfurt, Croatia",CRM,Biometric,17845,Unknown,Network Router,True,Normal,9,3,0,1,0.0,1,1,0,0
e23b99f4-8d58-4a2a-a18c-068906465063,User,2026-06-27 15:17:22,143.134.3.161,"North Nicole, Zimbabwe",AWS Console,Biometric,3995,ssh -i key.pem -> git pull,macOS 13 - Safari,True,Normal,15,5,2,1,0.0,1,1,0,1
bfd7cc58-1a38-4d51-a06d-b69235f7766d,User,2026-07-21 09:27:07,12.113.203.151,"Davilamouth, Egypt",CRM,Password,11067,Unknown,Ubuntu 22.04 - Firefox,True,Normal,9,1,0,1,0.0,1,1,3,1
c25ba156-496e-4642-b653-558fe64c77e5,User,2026-07-14 07:00:24,8.99.185.120,"Port Roberthaven, Benin",Confluence,SSO,19782,Unknown,macOS 13 - Edge,True,Normal,7,1,0,1,1.0,1,1,4,1
a9b728d0-48d7-4fa4-9a2a-970424fb46b5,User,2026-06-28 08:25:07,49.13.141.233,"North Randall, Solomon Islands",GitLab,Password,2684,git push -> kubectl get pods,Windows 11 - Safari,True,Normal,8,6,2,1,0.0,1,1,3,1
52f07e74-07ce-4b43-8137-0c4d53480f07,User,2026-07-01 09:20:11,118.92.69.120,"New Michael, Timor-Leste",Email,SSO,15647,Unknown,Windows 11 - Firefox,True,Normal,9,2,0,1,0.0,1,1,4,1
09321937-e0d6-4c1c-8a67-816c87036277,User,2026-07-24 14:49:10,10.52.19.190,"Garciastad, French Guiana",CRM,Hardware Token,23977,Unknown,macOS 13 - Safari,True,Normal,14,4,0,1,0.0,1,1,1,1
8798f970-b67d-439e-87d9-90284b6db330,User,2026-07-13 14:35:37,106.176.149.230,"New Jennifer, Kyrgyz Republic",Confluence,SSO,2410,Unknown,Windows 10 - Firefox,True,Normal,14,0,0,1,0.0,1,1,4,1
b36c657a-d61e-4cce-bd47-60227d2679b5,User,2026-07-22 11:59:48,174.234.141.33,"West Laura, Vietnam",CRM,Password,13132,Unknown,macOS 13 - Chrome,True,Normal,11,2,0,1,0.0,1,1,3,1
f8f7c228-cc6a-4b4b-b7b8-c1cdee1c14ae,User,2026-07-13 15:22:38,102.15.15.200,"West Kennethville, New Caledonia",Email,Password,14715,Unknown,Windows 10 - Chrome,True,Normal,15,0,0,1,0.0,1,1,3,1
252b2dec-a6a1-4b66-8ac6-433d1c6f4886,User,2026-07-11 13:46:33,221.213.121.44,"West Angelica, Suriname",Email,Biometric,5533,Unknown,macOS 13 - Firefox,True,Normal,13,5,0,1,0.0,1,1,0,1
6d397dff-b04d-4b45-ab0d-1e003f418c6b,Device,2026-07-01 09:02:06,5.163.90.227,"Ashleyville, Libyan Arab Jamahiriya",Jira,MFA,3742,Unknown,Load Balancer,True,Normal,9,2,0,1,0.0,1,1,2,0
a2282162-9dd3-48d6-bae4-f07754449455,User,2026-07-12 15:13:16,115.179.91.183,"Stevenport, Cuba",Database,Biometric,12083,SELECT * FROM users -> pg_dump,Ubuntu 22.04 - Firefox,True,Normal,15,6,2,1,0.0,1,0,0,1
531a9899-087a-4734-ad24-dab886a3c5fc,User,2026-07-04 11:23:57,181.171.5.175,"North Gerald, Mauritania",Intranet,Password,12173,Unknown,Ubuntu 22.04 - Edge,True,Normal,11,5,0,1,0.0,1,1,3,1
5bad0e08-00ba-460b-a3a7-81face53dac8,User,2026-07-22 12:39:09,73.112.88.13,"Michellefort, Timor-Leste",Jira,SSO,14109,Unknown,Windows 11 - Chrome (Updated),True,Normal,12,2,0,1,0.0,1,1,4,1
6ff6bcdb-285b-4e6f-9bdd-437dc49928bf,Device,2026-07-10 08:07:29,46.169.197.163,"West Melissa, Tanzania",Confluence,Hardware Token,4471,Unknown,Network Router,True,Normal,8,4,0,1,0.0,1,1,1,0
27b7cc44-83e2-4cfe-8d17-c331c441ca7f,User,2026-07-13 10:45:43,156.147.88.29,"Alejandrochester, Belize",Intranet,Hardware Token,18087,Unknown,Ubuntu 22.04 - Firefox,True,Normal,10,0,0,1,1.0,1,1,1,1
04e8b5b6-6a87-4e9c-93d6-3926281e635f,User,2026-07-10 14:06:05,47.189.115.197,"Jordanchester, India",CRM,Biometric,7099,Unknown,Windows 11 - Chrome,True,Normal,14,4,0,1,0.0,1,1,0,1
92070da8-d3cc-43ed-be16-6e106c554ce4,User,2026-06-28 15:37:59,148.34.197.115,"Lake Martin, Italy",Database,MFA,22627,UPDATE records -> SELECT * FROM users,Windows 11 - Chrome,True,Normal,15,6,2,1,0.0,1,0,2,1
9cf3baa1-3969-400e-a9cd-6eb855bb9da8,User,2026-07-22 10:26:22,94.202.78.105,"New Sheila, Sao Tome and Principe",Email,MFA,14341,Unknown,Windows 10 - Edge,True,Normal,10,2,0,1,0.0,1,1,2,1
320a17f6-a80a-46e1-8cd7-4bd1bc46d825,User,2026-07-21 16:12:38,142.228.238.85,"Richardshire, Antarctica (the territory South of 60 deg S)",Database,Biometric,2074,SELECT * FROM users -> EXPLAIN ANALYZE,Ubuntu 22.04 - Chrome,True,Normal,16,1,2,1,0.0,1,1,0,1
5f13ca8f-9c0e-4d5f-b549-68487fffb4cd,User,2026-07-05 09:36:37,86.226.200.10,"Strongmouth, Turks and Caicos Islands",Confluence,Password,18057,Unknown,Windows 10 - Firefox,True,Normal,9,6,0,1,0.0,1,1,3,1
5e8becf6-f214-4545-a202-3333fb636fb7,User,2026-07-05 10:33:07,69.156.234.159,"Jasonhaven, Iraq",Database,Password,24962,EXPLAIN ANALYZE,macOS 13 - Firefox,True,Normal,10,6,1,1,0.0,1,1,3,1
5033b816-e95f-4139-b54c-89d5c273c623,Device,2026-07-15 08:48:27,53.195.222.71,"Port Anthonyfurt, Croatia",HRIS,Biometric,18374,Unknown,Network Router,True,Normal,8,2,0,1,0.0,1,1,0,0
b3fc1fa4-776d-4ffc-8e9d-31d2e80352a9,Device,2026-07-13 12:28:44,140.179.41.18,"Jacobston, Finland",HRIS,MFA,22075,Unknown,IoT Sensor,True,Normal,12,0,0,1,0.0,1,1,2,0
05ca2333-d379-4be5-a4ef-5b5fae8c7e5e,User,2026-06-30 16:49:58,146.138.109.228,"Port Tanyaburgh, Hungary",Database,SSO,13755,UPDATE records -> SELECT * FROM users,Ubuntu 22.04 - Chrome,True,Normal,16,1,2,1,0.0,1,1,4,1
3dd9866e-e786-4dcb-a1e0-a79aba58ca58,User,2026-07-15 19:22:55,171.16.45.230,"North Crystal, Costa Rica",VPN,Password,18136,Unknown,Windows 10 - Edge,True,Normal,19,2,0,1,0.0,1,1,3,1
5ec8e5ac-09a7-46fd-988f-ce97226cfaba,Device,2026-06-30 12:10:47,79.225.85.96,"Mccarthyshire, Germany",HRIS,MFA,19301,Unknown,Database Server,True,Normal,12,1,0,1,0.0,1,0,2,0
53e1e8a8-b5c6-4ad9-8846-40fad12c8b66,User,2026-06-26 15:40:02,138.130.157.28,"Paulton, Argentina",GitLab,SSO,10805,ssh -i key.pem -> git push -> aws s3 ls,Windows 10 - Safari,True,Normal,15,4,3,1,0.0,1,1,4,1
0fac7a99-2967-4ded-a686-93e2d7463a0c,User,2026-07-09 15:49:10,188.0.37.57,"Kimberlybury, Reunion",GitLab,Password,26109,git push -> docker ps -> aws s3 ls,macOS 13 - Chrome,True,Normal,15,3,3,1,0.0,1,1,3,1
4bad5fb8-285c-4740-9dcd-62efc45c0084,User,2026-07-13 12:04:38,67.111.214.247,"Davisborough, Vietnam",VPN,Hardware Token,5369,Unknown,Ubuntu 22.04 - Edge,True,Normal,12,0,0,1,0.0,1,1,1,1
79641fa8-2586-4b05-8a23-a0c56ff4d963,User,2026-06-28 10:39:49,115.62.77.129,"South Mia, Haiti",HRIS,MFA,2586,Unknown,macOS 13 - Edge,True,Normal,10,6,0,1,0.0,1,1,2,1
d32346d9-1142-463d-bf92-d26a4abdb6cb,Device,2026-07-09 10:00:56,190.123.101.190,"New Deniseside, Mongolia",HRIS,Password,458,Unknown,App Server,True,Normal,10,3,0,1,0.0,1,1,3,0
b2d3e7ee-bf98-4383-b851-e4ab2d0f3582,User,2026-07-03 12:37:36,188.173.111.81,"Mcintoshchester, Turkey",Email,MFA,23891,Unknown,macOS 13 - Firefox,True,Normal,12,4,0,1,0.0,1,1,2,1
3d151821-0a39-4f33-9ce8-ad1e6249e52b,User,2026-07-13 06:09:27,159.224.85.95,"Lake Lindseybury, Bahrain",Database,Hardware Token,27131,UPDATE records -> SELECT * FROM users,macOS 13 - Edge,True,Normal,6,0,2,1,0.0,1,0,1,1
e8e8ca71-bfdf-4a89-9eb6-54bfc2ad11d9,Device,2026-06-28 08:46:07,162.74.92.153,"Williamstad, Solomon Islands",HRIS,MFA,4014,Unknown,Network Router,True,Normal,8,6,0,1,0.0,1,1,2,0
fd15e74d-867c-4c96-8be5-bd42c9992a55,Device,2026-06-25 08:15:46,175.243.217.225,"South Kenneth, Christmas Island",CRM,Password,14172,Unknown,Load Balancer,True,Normal,8,3,0,1,0.0,0,0,3,0
fd38964f-7317-4c50-9945-e27f41324f65,User,2026-06-28 14:41:16,63.132.164.163,"Oliverberg, South Georgia and the South Sandwich Islands",Jira,MFA,4491,Unknown,Ubuntu 22.04 - Edge,True,Normal,14,6,0,1,0.0,1,1,2,1
08acb3ef-ea6a-4ec6-a958-911ac56e1276,User,2026-07-10 13:50:36,24.226.161.19,"South Ryanchester, Costa Rica",Email,Password,4492,Unknown,macOS 13 - Firefox,True,Normal,13,4,0,1,0.0,1,1,3,1
5c4eb3b6-7f9d-4ec1-9bef-f8617f13d217,User,2026-07-12 12:19:51,178.127.107.41,"Younghaven, Mexico",Confluence,Hardware Token,13162,Unknown,Ubuntu 22.04 - Edge,True,Normal,12,6,0,1,0.0,1,1,1,1
3aad11a1-d31f-4778-a403-bdd3371d94a8,Device,2026-07-04 09:29:56,166.253.156.234,"North Kevin, Jordan",GitLab,SSO,24964,Unknown,Load Balancer,True,Normal,9,5,0,1,0.0,1,1,4,0
5f77aec2-3575-4c4f-8400-d7c5b67ca30a,User,2026-07-08 16:51:54,71.88.204.197,"Walterview, Monaco",Confluence,Password,8927,Unknown,Ubuntu 22.04 - Firefox,True,Normal,16,2,0,1,0.0,1,1,3,1
fd15e74d-867c-4c96-8be5-bd42c9992a55,Device,2026-07-05 12:42:10,175.243.217.225,"South Kenneth, Christmas Island",CRM,SSO,25004,Unknown,Load Balancer,True,Normal,12,6,0,1,1.0,1,1,4,0
5c226696-e794-4aab-9a6f-5e9c830155d6,Device,2026-07-18 10:10:56,117.151.172.132,"Christophershire, Israel",Database,Biometric,4589,Unknown,Network Router,True,Normal,10,5,0,1,0.0,1,1,0,0
d789b8e5-c75c-45cb-bb67-90d7b6393c60,User,2026-07-13 06:23:10,212.124.36.248,"Kathrynshire, Cameroon",CRM,Hardware Token,19076,Unknown,Windows 10 - Firefox,True,Normal,6,0,0,1,0.0,1,1,1,1
60e4fef1-b471-414f-b97e-29208c5acc9c,Device,2026-07-12 09:09:40,178.184.242.87,"Bartlettchester, Jersey",Database,Hardware Token,18701,Unknown,Load Balancer,True,Normal,9,6,0,1,0.0,1,1,1,0
e2aebb0f-498f-479c-af1c-a11599a3118d,User,2026-07-16 16:43:02,49.242.142.39,"Holmesland, Georgia",Jira,Hardware Token,6523,Unknown,Windows 10 - Safari,True,Normal,16,3,0,1,0.0,1,1,1,1
3dce4bc0-77d9-4a1f-af39-81b8071bf493,User,2026-07-18 11:24:59,62.49.108.208,"Shafferview, Ukraine",Jira,SSO,24397,Unknown,Windows 10 - Firefox,True,Normal,11,5,0,1,0.0,1,1,4,1
fc9e6986-edda-414e-a4a2-9d4b57f95ae5,User,2026-07-23 08:53:02,97.76.97.46,"Alejandroberg, New Zealand",HRIS,Password,1089,Unknown,macOS 13 - Edge,True,Normal,8,3,0,1,0.0,1,1,3,1
18a6ba32-0166-44dc-9cf9-725b8119d19d,User,2026-07-08 12:11:29,211.165.51.246,"Alvarezport, Burundi",Confluence,SSO,20443,Unknown,Windows 10 - Firefox,True,Normal,12,2,0,1,0.0,1,1,4,1
7051577f-b153-4cc0-adf7-3b528ed12f5b,User,2026-07-15 17:39:04,38.103.212.10,"Roblesshire, Grenada",VPN,MFA,19046,Unknown,Ubuntu 22.04 - Safari,True,Normal,17,2,0,1,0.0,1,1,2,1
5228898e-16e4-4998-8cfb-224cdd5462de,User,2026-07-20 13:27:36,83.204.221.219,"Charlesview, Guyana",AWS Console,Password,19138,aws s3 ls -> git push -> docker ps,Ubuntu 22.04 - Safari,True,Normal,13,0,3,1,0.0,1,1,3,1
f164b82f-7549-48ba-84cc-40449d62434a,User,2026-07-07 11:43:44,17.17.179.251,"Morrisonfort, Turkmenistan",Database,Password,27780,EXPLAIN ANALYZE,Windows 11 - Firefox,True,Normal,11,1,1,1,0.0,1,1,3,1
7c471295-29a7-4df7-affc-3a79526df374,User,2026-07-22 06:47:59,161.176.130.165,"South Jacob, Qatar",Confluence,SSO,9381,Unknown,Windows 11 - Chrome,True,Normal,6,2,0,1,0.0,1,1,4,1
7f5a0698-1664-4181-b957-42983dd45c54,User,2026-06-30 06:17:09,166.189.255.200,"Michellebury, Chile",HRIS,MFA,24673,Unknown,Windows 11 - Chrome,True,Normal,6,1,0,1,0.0,1,1,2,1
ccad82d1-f998-4612-9d61-4c457abdf4cf,User,2026-06-30 08:04:44,82.251.116.147,"West Amy, Uruguay",VPN,Hardware Token,11060,Unknown,Ubuntu 22.04 - Edge,True,Normal,8,1,0,1,1.0,1,1,1,1
d6a7a722-7ed7-4a4b-8209-b1b75b763dc5,User,2026-07-15 13:17:43,195.39.139.80,"New Antonio, United States Virgin Islands",AWS Console,Biometric,15886,git push -> aws s3 ls,macOS 13 - Chrome,True,Normal,13,2,2,1,0.0,1,1,0,1
ec46c80b-5d5b-421a-ba7a-2dc18b260e6e,User,2026-07-15 15:08:25,145.47.10.126,"Johnport, Cambodia",HRIS,Hardware Token,15564,Unknown,Windows 10 - Chrome,True,Normal,15,2,0,1,0.0,1,1,1,1
9646627b-d56a-4beb-bd2c-3107c7fefd8f,User,2026-07-12 10:28:51,4.213.222.138,"Carolynchester, Cameroon",Email,Hardware Token,2082,Unknown,Ubuntu 22.04 - Edge,True,Normal,10,6,0,1,0.0,1,1,1,1
d9458b7c-5d7b-44a4-b0e2-367a97e82aa7,User,2026-07-18 13:31:08,25.99.199.124,"Bakerfort, Japan",Email,Password,17473,Unknown,Ubuntu 22.04 - Firefox,True,Normal,13,5,0,1,0.0,1,1,3,1
fa4107ad-014f-4b6d-b0c6-7ecaab4dcd32,User,2026-06-29 12:05:31,47.124.94.85,"South Chelsea, United States Virgin Islands",GitLab,SSO,7998,git pull,Windows 10 - Chrome,True,Normal,12,0,1,1,1.0,1,1,4,1
45a6bee8-03c5-4bc9-a9b4-bfcdd5cd232f,User,2026-07-08 15:35:33,153.254.244.57,"North Caitlinville, Italy",Email,MFA,19569,Unknown,Ubuntu 22.04 - Chrome,True,Normal,15,2,0,1,0.0,1,1,2,1
bc823607-9537-4686-92f8-71466ff9fef8,User,2026-07-21 10:56:42,198.91.205.241,"Edwardsbury, Yemen",AWS Console,SSO,15217,docker ps -> ssh -i key.pem -> aws s3 ls,Windows 11 - Edge,True,Normal,10,1,3,1,0.0,1,1,4,1
b06f4185-369f-4043-aaa6-c7c952393e9d,User,2026-06-28 17:15:06,55.140.54.245,"Hallborough, Chile",Intranet,Hardware Token,12770,Unknown,macOS 13 - Firefox,True,Normal,17,6,0,1,0.0,1,1,1,1
18a6ba32-0166-44dc-9cf9-725b8119d19d,User,2026-07-15 13:42:42,211.165.51.246,"Michaelville, Panama",Confluence,SSO,20312,Unknown,Windows 10 - Firefox,True,Normal,13,2,0,1,0.0,1,0,4,1
5c226696-e794-4aab-9a6f-5e9c830155d6,Device,2026-07-05 11:56:34,96.0.116.150,"Christophershire, Israel",GitLab,Biometric,22661,Unknown,Network Router,True,Normal,11,6,0,1,0.0,1,1,0,0
437e76f3-d78d-44e4-bf4d-331b503d77e4,User,2026-07-11 11:13:21,193.45.254.165,"Randyport, Guernsey",CRM,Password,724,Unknown,Windows 10 - Safari,True,Normal,11,5,0,1,0.0,1,0,3,1
d73aada5-3c87-4bd7-88d8-d61c7fca43bb,User,2026-07-05 18:32:23,174.27.50.106,"Tranmouth, Tanzania",Jira,Biometric,7723,Unknown,macOS 13 - Firefox,True,Normal,18,6,0,1,0.0,1,1,0,1
e23b99f4-8d58-4a2a-a18c-068906465063,User,2026-07-07 13:24:55,143.134.3.161,"North Nicole, Zimbabwe",AWS Console,Biometric,16026,ssh -i key.pem -> aws s3 ls,macOS 13 - Safari (Updated),True,Normal,13,1,2,1,0.0,1,1,0,1
81f4f34e-60be-4e46-9273-bbab3137785b,User,2026-06-25 08:41:13,219.116.111.100,"Lake Tamara, Saint Vincent and the Grenadines",VPN,Password,12062,Unknown,Windows 11 - Safari,True,Normal,8,3,0,1,0.0,0,0,3,1
5b55c793-c7cb-4236-adbc-86dcfd9f4ad2,User,2026-06-26 17:59:35,160.120.32.228,"Alisontown, Taiwan",Email,Password,4903,Unknown,macOS 13 - Edge,True,Normal,17,4,0,1,0.0,1,1,3,1
d0bcb219-5ae1-45b9-924f-ae266f297b68,User,2026-07-18 14:04:16,34.33.9.205,"Desireeview, Montenegro",HRIS,Password,14324,Unknown,Windows 10 - Safari,True,Normal,14,5,0,1,0.0,1,1,3,1
32bcf6d7-37e7-4bf2-a268-17b817fc0740,User,2026-06-27 16:03:50,158.29.242.206,"Cantrellfort, Benin",VPN,MFA,24189,Unknown,Ubuntu 22.04 - Edge,True,Normal,16,5,0,1,0.0,1,1,2,1
91b33370-67bf-45fc-b0cb-60173a321c12,User,2026-07-08 11:31:21,15.208.38.34,"Markside, Namibia",Email,MFA,26256,Unknown,Ubuntu 22.04 - Safari,True,Normal,11,2,0,1,0.0,1,1,2,1
845fac08-4317-405e-81e3-a0791d0e0d39,User,2026-07-01 11:37:28,126.93.163.47,"Deckerland, El Salvador",Intranet,Biometric,17952,Unknown,Windows 10 - Firefox,True,Normal,11,2,0,1,0.0,1,1,0,1
6975e23c-3786-4461-bd42-551ffae47b36,User,2026-07-06 07:56:03,211.13.125.142,"Hebertburgh, Netherlands Antilles",Email,SSO,9311,Unknown,Windows 11 - Edge,True,Normal,7,0,0,1,0.0,1,0,4,1
