login_hour,day_of_week,session_duration,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded,target_label
11,4,6334,1,1,0.0,1,0,6,0,Unusual Resource Access
21,3,1176,1,1,0.0,1,0,0,0,Off-Hours Access
8,5,10494,0,1,0.0,1,1,6,0,Normal
9,4,2317,1,1,0.0,1,1,3,0,Normal
18,0,9640,1,1,0.0,1,1,1,0,Normal
16,6,11996,1,1,0.0,1,1,4,0,Normal
16,2,2919,0,1,0.0,1,1,1,0,Normal
16,0,4341,1,1,0.0,1,1,4,0,Normal
18,2,3537,1,1,0.0,1,1,1,0,Normal
11,3,1791,1,1,0.0,1,1,3,0,Normal
9,5,2508,1,1,0.0,1,1,4,0,Normal
13,5,5571,1,1,0.0,1,1,6,0,Normal
15,5,11703,1,1,0.0,1,1,3,0,Normal
13,6,6789,1,1,0.0,1,0,4,0,Unusual Resource Access
15,5,5904,1,1,1.0,1,1,4,0,Normal
17,1,10433,1,1,0.0,1,0,6,0,Suspicious Command
11,6,5169,1,1,0.0,1,1,3,0,Normal
10,5,10560,1,1,1.0,1,1,1,0,Normal
16,4,3508,1,1,0.0,1,0,1,0,Unusual Resource Access
18,6,6778,0,1,0.0,1,1,0,0,Normal
9,2,1601,1,1,0.0,1,1,1,0,Normal
13,6,1660,0,1,0.0,1,1,0,0,Normal
18,4,2175,1,1,0.0,1,0,3,0,Unusual Resource Access
11,3,6553,1,1,0.0,1,1,4,0,Normal
16,2,3613,1,1,0.0,1,1,0,0,Normal
11,3,6834,1,1,0.0,1,1,1,0,Normal
13,1,11962,1,1,0.0,1,1,0,0,Normal
18,0,4892,0,1,0.0,1,1,6,0,Normal
10,0,10276,1,1,0.0,1,1,6,0,Normal
10,3,0,0,1,1.0,0,0,0,0,Failed Login
17,1,11110,1,1,0.0,1,1,1,0,Normal
18,4,10576,0,1,1.0,1,1,3,0,Normal
9,6,9163,1,1,0.0,1,1,3,0,Normal
9,0,10727,0,1,0.0,1,1,3,0,Normal
9,5,9735,1,1,0.0,0,0,3,0,Normal
18,5,7792,1,1,0.0,1,1,3,0,Normal
11,1,6642,1,1,0.0,1,1,0,0,Normal
12,6,0,0,1,1.0,0,0,4,0,Failed Login
18,0,6835,0,1,0.0,1,1,0,0,Normal
12,6,10151,1,1,0.0,1,1,0,0,Normal
11,0,8804,1,1,0.0,1,1,3,0,Normal
12,3,7422,1,1,0.0,1,1,4,0,Normal
9,2,3550,0,1,0.0,1,1,0,0,Normal
13,6,1752,1,1,0.0,1,1,3,0,Normal
9,2,10734,1,1,0.0,0,0,0,0,Normal
13,2,0,0,1,1.0,0,0,3,0,Failed Login
18,1,0,0,1,1.0,0,0,1,0,Failed Login
12,4,11871,1,1,0.0,1,1,4,0,Normal
8,4,9904,1,1,0.0,1,1,6,0,Normal
13,6,10834,1,1,0.0,1,1,1,0,Normal
8,6,9194,0,1,0.0,1,1,0,0,Normal
13,4,6465,1,1,0.0,1,0,1,0,Suspicious Command
17,2,2804,1,1,0.0,1,1,0,0,Normal
11,6,7657,1,1,0.0,1,1,4,0,Normal
12,3,7436,1,1,1.0,1,1,6,0,Normal
3,3,5248,1,1,1.0,1,0,1,0,Off-Hours Access
11,0,3455,1,1,0.0,1,1,4,0,Normal
5,4,5401,1,1,0.0,0,0,3,0,Off-Hours Access
16,5,9132,1,1,0.0,1,0,6,0,Suspicious Command
10,2,8437,1,1,0.0,1,1,3,0,Normal
14,1,10944,1,1,0.0,1,0,4,0,Unusual Resource Access
14,3,6881,1,1,0.0,1,1,4,0,Normal
17,0,2536,1,1,0.0,1,1,1,0,Normal
14,5,3289,1,1,1.0,1,1,1,0,Normal
10,2,11232,1,1,0.0,0,0,1,0,Normal
15,6,10203,0,1,0.0,1,1,3,0,Normal
5,0,5122,1,1,0.0,1,0,3,0,Off-Hours Access
21,5,8222,1,1,0.0,1,0,0,0,Off-Hours Access
15,4,11395,1,1,0.0,1,1,1,0,Normal
17,0,3554,1,1,0.0,1,1,6,0,Normal
12,1,11461,1,1,0.0,1,1,3,0,Normal
13,5,8277,1,1,1.0,1,1,3,0,Normal
10,2,0,0,1,1.0,0,0,6,0,Failed Login
14,2,5200,1,1,0.0,1,1,6,0,Normal
14,3,11771,0,1,0.0,1,0,6,0,Unusual Resource Access
15,5,9887,1,1,0.0,1,1,4,0,Normal
16,3,8380,1,1,0.0,1,1,3,0,Normal
18,1,8791,1,1,2.0,1,1,4,0,Normal
12,2,3451,1,1,0.0,1,1,4,0,Normal
23,0,4688,1,1,0.0,1,0,4,0,Off-Hours Access
14,1,7367,1,1,1.0,1,1,0,0,Normal
14,1,5208,0,1,0.0,1,1,1,0,Normal
17,4,11524,1,1,0.0,1,1,4,0,Normal
11,1,3138,1,1,0.0,1,1,1,0,Normal
15,0,3976,1,1,1.0,1,1,0,0,Normal
8,5,0,0,1,1.0,0,0,6,0,Failed Login
15,4,6310,0,1,0.0,1,1,6,0,Normal
14,5,8157,1,1,1.0,1,0,0,0,Suspicious Command
11,3,11811,1,1,0.0,0,0,3,0,Normal
13,4,9434,0,1,0.0,1,1,3,0,Normal
11,4,2750,1,1,0.0,1,1,1,0,Normal
12,0,4882,0,1,0.0,1,1,0,0,Normal
15,3,6984,1,1,0.0,1,1,1,0,Normal
9,3,11142,0,1,0.0,1,1,4,0,Normal
16,6,8892,1,1,0.0,1,1,1,0,Normal
18,6,4061,0,1,0.0,1,1,0,0,Normal
12,6,8068,1,1,0.0,1,1,0,0,Normal
11,3,6596,1,1,0.0,1,1,3,0,Normal
17,0,2028,1,1,0.0,1,1,1,0,Normal
12,0,911,1,1,0.0,1,1,0,0,Normal
8,0,4812,1,1,0.0,1,1,3,0,Normal
14,5,9935,1,1,0.0,1,1,0,0,Normal
13,1,11695,0,1,0.0,1,1,3,0,Normal
10,6,2653,1,1,0.0,1,1,1,0,Normal
20,6,11643,1,1,0.0,1,0,6,0,Off-Hours Access
9,0,10042,1,1,0.0,1,1,4,0,Normal
8,6,9567,0,1,0.0,1,1,4,0,Normal
11,4,4684,1,1,0.0,0,0,6,0,Normal
18,4,11799,1,1,1.0,1,0,0,0,Suspicious Command
10,0,6429,1,1,0.0,1,1,3,0,Normal
15,0,9912,1,1,1.0,1,1,4,0,Normal
14,1,4843,1,1,0.0,1,1,3,0,Normal
16,5,8312,1,1,0.0,1,1,4,0,Normal
12,3,9276,1,1,1.0,1,0,3,0,Suspicious Command
10,6,6727,1,1,1.0,1,1,0,0,Normal
17,2,5820,0,1,0.0,1,1,4,0,Normal
11,3,8805,1,1,1.0,1,1,4,0,Normal
17,3,11422,1,1,0.0,1,1,3,0,Normal
14,6,6600,1,1,0.0,1,1,4,0,Normal
9,1,1087,1,1,0.0,1,1,3,0,Normal
8,4,0,0,1,1.0,0,0,0,0,Failed Login
14,2,3065,1,1,1.0,1,1,1,0,Normal
8,4,2293,1,1,0.0,1,1,4,0,Normal
10,3,10063,1,1,1.0,1,1,0,0,Normal
11,6,4934,1,1,0.0,1,1,3,0,Normal
13,1,2743,1,1,0.0,1,1,6,0,Normal
11,6,11638,0,1,0.0,1,1,3,0,Normal
17,6,1793,0,1,0.0,1,0,6,0,Unusual Resource Access
10,3,6524,1,1,0.0,1,1,6,0,Normal
8,3,4371,1,1,0.0,1,1,3,0,Normal
16,3,11848,0,1,0.0,1,1,1,0,Normal
16,2,1884,1,1,0.0,1,1,1,0,Normal
12,0,1991,1,1,0.0,1,1,6,0,Normal
18,3,5692,1,1,1.0,1,1,6,0,Normal
16,0,8840,1,1,0.0,1,1,4,0,Normal
22,1,6665,1,1,0.0,1,0,6,0,Off-Hours Access
16,2,7243,1,1,0.0,1,1,4,0,Normal
11,3,11663,1,1,1.0,1,1,0,0,Normal
18,4,4838,1,1,0.0,1,1,0,0,Normal
17,4,3058,1,1,0.0,1,1,3,0,Normal
11,2,9482,1,1,0.0,1,1,4,0,Normal
10,5,6101,0,1,2.0,1,1,1,0,Normal
9,4,1383,1,1,0.0,1,1,1,0,Normal
14,1,3389,1,1,0.0,1,1,4,0,Normal
8,0,0,0,1,1.0,0,0,1,0,Failed Login
17,1,0,0,1,2.0,1,0,6,0,Failed Login
11,1,1983,1,1,0.0,1,1,1,0,Normal
13,3,7905,1,1,0.0,1,1,1,0,Normal
14,0,10918,1,1,0.0,1,1,0,0,Normal
18,4,2691,1,1,1.0,1,1,3,0,Normal
11,3,1543,1,1,0.0,0,0,0,0,Normal
8,1,7421,1,1,0.0,1,1,0,0,Normal
12,1,3230,1,1,0.0,1,1,3,0,Normal
9,4,0,0,1,1.0,1,0,3,0,Failed Login
18,5,0,0,1,1.0,0,0,3,0,Failed Login
8,0,10165,1,1,0.0,0,0,4,0,Normal
10,6,957,1,1,0.0,1,0,1,0,Unusual Resource Access
1,3,4909,0,1,0.0,1,0,3,0,Off-Hours Access
16,1,3928,1,1,0.0,1,1,6,0,Normal
10,3,10784,1,1,0.0,0,0,3,0,Normal
9,3,11911,1,1,0.0,0,0,1,0,Normal
15,0,1487,0,1,0.0,1,1,4,0,Normal
14,2,9918,0,1,1.0,1,1,0,0,Normal
12,5,9495,1,1,0.0,1,1,0,0,Normal
17,5,8824,1,1,0.0,1,1,6,0,Normal
13,1,11111,1,1,0.0,1,1,3,0,Normal
16,3,3847,1,1,0.0,1,1,0,0,Normal
8,1,11147,1,1,0.0,1,1,0,0,Normal
17,1,6368,1,1,1.0,1,1,6,0,Normal
8,1,5068,1,1,0.0,1,1,4,0,Normal
16,4,6360,1,1,0.0,1,1,6,0,Normal
8,0,6315,1,1,1.0,1,1,1,0,Normal
15,3,8788,1,1,2.0,1,1,1,0,Normal
13,5,9437,1,1,0.0,1,1,6,0,Normal
16,5,10360,1,1,0.0,1,1,1,0,Normal
13,2,1410,1,1,0.0,1,1,4,0,Normal
10,0,3970,1,1,0.0,1,1,0,0,Normal
12,5,5348,1,1,1.0,1,1,6,0,Normal
13,2,9503,1,1,0.0,1,1,1,0,Normal
8,6,0,0,1,1.0,0,0,0,0,Failed Login
9,6,4261,1,1,0.0,0,0,1,0,Normal
16,3,1621,1,1,0.0,1,1,4,0,Normal
8,2,1268,1,1,0.0,1,1,4,0,Normal
13,1,5432,1,1,0.0,1,1,4,0,Normal
9,2,5383,0,1,1.0,1,1,1,0,Normal
16,5,6639,1,1,0.0,1,1,3,0,Normal
12,3,2067,1,1,0.0,1,1,1,0,Normal
10,3,2635,1,1,0.0,0,0,6,0,Normal
10,0,8529,1,1,1.0,1,0,6,0,Unusual Resource Access
15,0,0,0,1,1.0,0,0,2,0,Failed Login
10,0,8326,1,1,1.0,1,1,4,0,Normal
13,5,0,0,1,1.0,0,0,1,0,Failed Login
15,5,4808,1,1,0.0,1,1,0,0,Normal
14,3,10582,1,1,0.0,1,1,1,0,Normal
16,5,11756,1,1,1.0,1,1,1,0,Normal
17,3,10602,1,1,1.0,1,1,6,0,Normal
15,5,2040,1,1,0.0,1,1,0,0,Normal
14,0,2383,1,1,0.0,1,1,6,0,Normal
18,2,11727,1,1,0.0,1,1,1,0,Normal
17,0,4269,1,1,0.0,1,1,1,0,Normal
18,6,2362,1,1,0.0,1,1,4,0,Normal
14,4,1922,1,1,0.0,1,1,4,0,Normal
16,2,5523,1,1,0.0,0,0,6,0,Normal
17,3,7552,1,1,0.0,1,1,0,0,Normal
10,2,10000,1,1,0.0,1,1,1,0,Normal
12,6,1090,0,1,0.0,1,1,1,0,Normal
15,2,11111,1,1,0.0,1,0,0,0,Suspicious Command
16,1,6721,1,1,0.0,1,1,0,0,Normal
17,2,5311,1,1,0.0,1,1,3,0,Normal
8,3,2754,1,1,0.0,1,1,4,0,Normal
10,4,8517,1,1,0.0,1,1,4,0,Normal
9,0,11282,1,1,0.0,1,1,6,0,Normal
13,3,8338,1,1,0.0,1,1,0,0,Normal
14,5,3644,0,1,0.0,1,1,4,0,Normal
12,6,3670,1,1,0.0,1,1,3,0,Normal
17,4,2251,1,1,0.0,1,1,0,0,Normal
12,6,8217,1,1,0.0,1,0,1,0,Unusual Resource Access
11,3,1442,1,1,0.0,1,1,3,0,Normal
10,0,7177,1,1,0.0,1,1,0,0,Normal
11,0,11422,1,1,1.0,1,1,6,0,Normal
14,2,3278,1,1,0.0,1,0,0,0,Unusual Resource Access
12,2,6072,1,1,0.0,0,0,0,0,Normal
18,5,11963,1,1,0.0,1,0,0,0,Unusual Resource Access
11,6,6032,1,1,0.0,1,1,1,0,Normal
9,0,9505,0,1,0.0,1,1,6,0,Normal
12,4,1288,1,1,0.0,1,1,6,0,Normal
18,0,3918,0,1,0.0,1,0,1,0,Unusual Resource Access
9,2,7895,1,1,1.0,1,1,4,0,Normal
9,5,7266,1,1,0.0,1,1,0,0,Normal
12,0,8956,1,1,0.0,1,1,6,0,Normal
9,3,2053,0,1,0.0,1,0,6,0,Unusual Resource Access
15,5,11596,1,1,0.0,1,1,1,0,Normal
14,2,7311,1,1,1.0,1,1,4,0,Normal
15,5,2048,1,1,0.0,1,1,0,0,Normal
15,3,6471,1,1,0.0,1,0,4,0,Unusual Resource Access
12,5,9984,0,1,0.0,1,1,1,0,Normal
14,4,8870,0,1,1.0,1,1,4,0,Normal
8,6,4807,1,1,0.0,1,1,3,0,Normal
18,5,4368,1,1,0.0,1,0,6,0,Suspicious Command
16,2,2080,0,1,0.0,1,1,1,0,Normal
15,2,4876,1,1,0.0,0,0,6,0,Normal
8,1,0,0,1,1.0,0,0,5,0,Failed Login
14,1,10617,1,1,0.0,1,0,6,0,Suspicious Command
12,5,6960,1,1,0.0,0,0,1,0,Normal
17,3,11257,1,1,0.0,1,1,6,0,Normal
15,2,3839,0,1,0.0,0,0,6,0,Normal
15,6,3244,1,1,0.0,1,1,1,0,Normal
11,1,10669,1,1,2.0,1,1,6,0,Normal
18,4,7761,0,1,0.0,1,1,4,0,Normal
16,5,9742,1,1,0.0,1,1,4,0,Normal
18,1,4073,0,1,0.0,1,1,6,0,Normal
15,3,11879,0,1,0.0,1,1,1,0,Normal
11,4,11005,1,1,1.0,1,1,4,0,Normal
8,4,0,0,1,1.0,0,0,3,0,Failed Login
18,1,2704,1,1,0.0,1,1,1,0,Normal
14,4,8354,1,1,0.0,1,0,3,0,Suspicious Command
15,6,5318,1,1,0.0,1,1,4,0,Normal
17,3,0,0,1,1.0,1,0,2,0,Failed Login
17,1,9956,1,1,0.0,1,1,3,0,Normal
16,1,8014,1,1,0.0,1,0,1,0,Unusual Resource Access
17,3,7744,0,1,0.0,1,1,6,0,Normal
16,4,7360,1,1,0.0,1,1,3,0,Normal
9,2,4471,1,1,0.0,1,1,0,0,Normal
9,1,3550,1,1,0.0,1,1,4,0,Normal
17,4,3171,1,1,0.0,1,1,0,0,Normal
13,1,5320,1,1,0.0,1,0,0,0,Unusual Resource Access
18,1,1798,1,1,0.0,1,1,4,0,Normal
14,5,1569,1,1,1.0,1,1,3,0,Normal
9,5,4593,1,1,0.0,1,0,1,0,Unusual Resource Access
16,3,1792,0,1,0.0,1,1,4,0,Normal
16,3,9614,1,1,0.0,1,1,0,0,Normal
17,2,8401,0,1,0.0,1,1,1,0,Normal
12,0,5421,0,1,0.0,1,1,1,0,Normal
11,1,7724,1,1,0.0,1,1,4,0,Normal
13,3,5676,1,1,0.0,1,1,6,0,Normal
11,6,8403,1,1,0.0,1,0,3,0,Unusual Resource Access
12,2,8833,1,1,2.0,1,1,1,0,Normal
10,3,3625,1,1,0.0,0,0,0,0,Normal
10,4,4797,0,1,0.0,1,1,1,0,Normal
10,6,3922,1,1,0.0,1,1,4,0,Normal
13,2,8247,1,1,0.0,1,1,4,0,Normal
8,5,8404,1,1,0.0,1,1,1,0,Normal
16,4,2740,1,1,0.0,1,0,4,0,Unusual Resource Access
18,6,1306,1,1,0.0,1,1,4,0,Normal
13,4,10458,1,1,0.0,1,1,1,0,Normal
12,5,9721,1,1,0.0,1,1,6,0,Normal
16,4,6106,1,1,0.0,1,1,0,0,Normal
18,3,7906,1,1,0.0,1,1,1,0,Normal
13,4,10091,0,1,0.0,1,1,0,0,Normal
14,2,3583,1,1,0.0,1,1,4,0,Normal
10,1,2310,1,1,0.0,1,1,3,0,Normal
16,1,7056,0,1,0.0,1,1,3,0,Normal
12,3,8471,1,1,0.0,1,1,3,0,Normal
11,6,9974,1,1,0.0,1,1,4,0,Normal
17,4,8493,1,1,0.0,1,1,3,0,Normal
12,6,11612,1,1,0.0,1,1,6,0,Normal
18,3,5441,1,1,0.0,1,1,6,0,Normal
17,6,5125,1,1,0.0,1,1,0,0,Normal
9,0,1187,1,1,0.0,1,1,3,0,Normal
5,3,9577,1,1,0.0,1,0,4,0,Off-Hours Access
18,5,3638,1,1,1.0,1,1,3,0,Normal
18,0,6839,0,1,0.0,1,1,4,0,Normal
10,0,5510,1,1,0.0,1,1,3,0,Normal
10,3,9147,1,1,1.0,1,1,1,0,Normal
17,5,9929,1,1,1.0,1,1,3,0,Normal
9,3,8756,1,1,0.0,1,1,6,0,Normal
15,6,6504,1,1,0.0,1,1,3,0,Normal
9,0,0,0,1,2.0,0,0,0,0,Failed Login
14,3,0,0,1,1.0,0,0,6,0,Failed Login
9,5,4265,1,1,0.0,1,1,3,0,Normal
8,6,10242,1,1,0.0,1,0,3,0,Suspicious Command
8,6,10556,1,1,0.0,1,0,4,0,Suspicious Command
10,5,7848,1,1,0.0,1,1,0,0,Normal
13,5,9415,1,1,0.0,1,1,6,0,Normal
12,3,6275,1,1,0.0,1,1,6,0,Normal
17,2,4600,1,1,0.0,1,1,0,0,Normal
14,1,6920,1,1,0.0,1,1,0,0,Normal
18,3,9463,1,1,0.0,1,1,0,0,Normal
20,0,7858,1,1,1.0,1,0,6,0,Off-Hours Access
17,3,6734,1,1,0.0,1,1,0,0,Normal
12,4,2901,1,1,0.0,1,1,6,0,Normal
10,1,2017,1,1,0.0,1,1,6,0,Normal
17,0,5860,1,1,0.0,1,1,1,0,Normal
16,2,4208,1,1,0.0,1,1,0,0,Normal
16,3,1189,1,1,0.0,1,1,3,0,Normal
9,2,7065,1,1,1.0,1,1,4,0,Normal
1,0,9973,1,1,0.0,0,0,0,0,Off-Hours Access
16,3,1813,1,1,0.0,1,1,3,0,Normal
17,0,6150,0,1,0.0,1,1,4,0,Normal
13,6,11142,1,1,0.0,1,1,6,0,Normal
13,6,6431,0,1,0.0,1,0,4,0,Unusual Resource Access
8,5,0,0,1,1.0,0,0,0,0,Failed Login
15,5,9038,1,1,0.0,1,1,4,0,Normal
13,4,0,0,1,2.0,1,0,6,0,Failed Login
17,2,2452,1,1,0.0,1,1,3,0,Normal
16,6,6590,1,1,0.0,1,1,1,0,Normal
16,4,11770,1,1,0.0,1,1,0,0,Normal
12,0,11902,1,1,0.0,1,1,0,0,Normal
18,2,10175,1,1,0.0,0,0,0,0,Suspicious Command
15,6,5819,1,1,0.0,1,1,1,0,Normal
9,1,5273,1,1,0.0,1,1,0,0,Normal
18,3,4807,0,1,0.0,1,1,0,0,Normal
12,2,0,0,1,1.0,0,0,6,0,Failed Login
18,0,1226,0,1,0.0,1,1,0,0,Normal
9,4,11904,1,1,1.0,1,1,4,0,Normal
10,0,9096,0,1,0.0,1,1,3,0,Normal
16,6,4800,1,1,0.0,1,1,6,0,Normal
13,5,4765,1,1,0.0,1,1,0,0,Normal
11,0,7843,1,1,0.0,1,0,4,0,Unusual Resource Access
10,3,5949,0,1,0.0,1,1,4,0,Normal
8,2,9955,1,1,0.0,1,1,4,0,Normal
13,3,4772,1,1,1.0,1,1,3,0,Normal
14,3,2378,1,1,0.0,1,1,4,0,Normal
10,1,11458,1,1,1.0,1,1,4,0,Normal
15,4,7820,1,1,0.0,1,1,4,0,Normal
12,3,7795,1,1,0.0,1,1,4,0,Normal
8,2,11224,1,1,0.0,1,1,1,0,Normal
18,1,3087,1,1,0.0,1,0,0,0,Unusual Resource Access
13,6,1239,1,1,0.0,1,0,1,0,Suspicious Command
17,1,8476,1,1,0.0,1,1,6,0,Normal
8,0,10736,1,1,0.0,1,1,0,0,Normal
10,6,0,0,1,2.0,1,0,2,0,Failed Login
10,0,4431,1,1,0.0,1,1,3,0,Normal
14,1,1371,1,1,0.0,1,1,1,0,Normal
11,2,2304,0,1,0.0,1,1,0,0,Normal
14,5,0,0,1,1.0,0,0,6,0,Failed Login
17,6,987,1,1,1.0,1,1,6,0,Normal
14,4,10067,0,1,0.0,1,1,1,0,Normal
5,0,5503,1,1,0.0,0,0,1,0,Off-Hours Access
12,4,6028,1,1,0.0,1,1,3,0,Normal
10,3,3995,1,1,0.0,1,1,6,0,Normal
15,3,8050,0,1,0.0,0,0,0,0,Normal
3,6,3657,1,1,0.0,1,0,1,0,Off-Hours Access
18,6,967,1,1,0.0,1,1,3,0,Normal
1,3,2228,0,1,1.0,1,0,1,0,Off-Hours Access
15,2,11680,0,1,0.0,1,1,3,0,Normal
17,1,3018,1,1,0.0,1,1,3,0,Normal
13,4,9864,1,1,0.0,1,1,6,0,Normal
10,3,5791,1,1,0.0,1,0,6,0,Suspicious Command
12,4,6782,1,1,0.0,1,1,1,0,Normal
11,4,8705,1,1,0.0,1,1,0,0,Normal
14,4,3953,1,1,0.0,1,1,3,0,Normal
1,4,2993,1,1,0.0,1,0,4,0,Off-Hours Access
14,4,9927,0,1,0.0,1,1,6,0,Normal
14,4,11727,1,1,0.0,1,1,0,0,Normal
12,6,1166,0,1,0.0,1,1,3,0,Normal
14,0,3966,1,1,0.0,1,0,4,0,Unusual Resource Access
17,4,0,0,1,1.0,0,0,0,0,Failed Login
17,0,2335,1,1,0.0,1,1,4,0,Normal
21,5,5830,0,1,0.0,1,0,1,0,Off-Hours Access
8,1,0,0,1,1.0,0,0,4,0,Failed Login
14,0,2582,1,1,0.0,1,1,6,0,Normal
15,1,9981,1,1,0.0,1,1,3,0,Normal
16,3,4699,1,1,0.0,1,1,0,0,Normal
17,1,5288,1,1,0.0,1,1,6,0,Normal
15,5,8047,0,1,0.0,1,1,0,0,Normal
15,1,9217,1,1,0.0,1,1,1,0,Normal
18,1,7295,1,1,0.0,1,1,4,0,Normal
10,6,2312,1,1,1.0,1,1,4,0,Normal
10,1,0,0,1,1.0,0,0,6,0,Failed Login
10,0,1943,1,1,0.0,1,1,6,0,Normal
9,2,9344,1,1,0.0,1,0,1,0,Suspicious Command
15,3,2634,1,1,0.0,1,1,6,0,Normal
16,3,4265,1,1,0.0,0,0,6,0,Normal
15,3,2526,1,1,1.0,1,1,0,0,Normal
9,6,7711,1,1,1.0,1,1,0,0,Normal
15,6,3705,0,1,0.0,1,1,3,0,Normal
14,5,9577,1,1,0.0,1,1,1,0,Normal
23,1,2289,0,1,0.0,1,0,3,0,Off-Hours Access
10,5,1507,1,1,0.0,1,1,0,0,Normal
18,3,7769,1,1,0.0,1,1,4,0,Normal
13,4,5483,1,1,1.0,1,1,6,0,Normal
18,2,11028,1,1,0.0,1,1,3,0,Normal
18,2,2280,0,1,0.0,1,1,4,0,Normal
10,4,4401,0,1,0.0,1,1,4,0,Normal
13,4,1356,1,1,0.0,1,1,6,0,Normal
12,2,2709,1,1,0.0,1,1,3,0,Normal
18,3,1682,1,1,0.0,1,1,6,0,Normal
8,6,10428,1,1,0.0,1,1,1,0,Normal
13,2,11917,1,1,0.0,1,1,3,0,Normal
9,2,4054,1,1,0.0,1,1,3,0,Normal
14,6,2411,0,1,0.0,1,1,6,0,Normal
11,3,11989,1,1,0.0,1,1,4,0,Normal
14,4,9072,1,1,0.0,1,1,3,0,Normal
15,3,3264,1,1,0.0,1,1,1,0,Normal
10,2,2834,1,1,0.0,1,1,3,0,Normal
10,3,10756,1,1,0.0,1,0,6,0,Normal
0,6,10560,1,1,0.0,1,0,1,0,Off-Hours Access
12,2,0,0,1,1.0,0,0,6,0,Failed Login
17,4,8686,1,1,0.0,1,1,0,0,Normal
18,4,3340,1,1,1.0,1,1,0,0,Normal
18,0,1306,1,1,0.0,1,0,1,0,Unusual Resource Access
12,5,2295,1,1,0.0,1,1,3,0,Normal
17,3,9135,0,1,0.0,1,1,0,0,Normal
10,5,4918,1,1,1.0,1,1,1,0,Normal
16,6,10548,0,1,0.0,1,1,0,0,Normal
13,2,1294,1,1,0.0,1,1,0,0,Normal
9,3,3655,1,1,0.0,1,1,3,0,Normal
9,5,0,0,1,1.0,0,0,1,0,Failed Login
13,1,1749,1,1,0.0,1,1,6,0,Normal
11,6,7208,0,1,0.0,1,1,3,0,Normal
20,2,9988,1,1,0.0,1,0,1,0,Off-Hours Access
15,1,3232,1,1,0.0,1,1,1,0,Normal
11,6,8301,0,1,1.0,1,1,3,0,Normal
17,0,1885,1,1,0.0,1,1,6,0,Normal
18,0,10487,1,1,0.0,1,1,1,0,Normal
16,0,2369,1,1,0.0,1,1,4,0,Normal
16,4,10901,1,1,0.0,1,1,1,0,Normal
18,5,4929,1,1,0.0,1,1,4,0,Normal
17,2,11491,0,1,0.0,1,1,1,0,Normal
18,2,7066,1,1,0.0,1,0,6,0,Unusual Resource Access
8,0,4061,1,1,0.0,1,1,4,0,Normal
12,2,2374,1,1,0.0,0,0,1,0,Normal
11,2,5499,1,1,1.0,1,1,6,0,Normal
18,0,0,0,1,1.0,0,0,3,0,Failed Login
10,6,1278,1,1,0.0,1,0,1,0,Unusual Resource Access
16,2,7897,1,1,0.0,1,1,6,0,Normal
14,5,2894,1,1,0.0,1,1,4,0,Normal
16,6,1669,1,1,0.0,1,1,1,0,Normal
8,5,2240,1,1,0.0,1,1,4,0,Normal
14,2,3594,1,1,0.0,1,1,1,0,Normal
9,1,0,0,1,1.0,0,0,2,0,Failed Login
11,4,8084,1,1,0.0,1,1,3,0,Normal
9,6,7083,1,1,0.0,1,1,6,0,Normal
15,3,11159,1,1,0.0,0,0,3,0,Normal
16,3,8328,1,1,0.0,1,0,6,0,Suspicious Command
17,1,11564,1,1,1.0,1,1,4,0,Normal
17,5,1101,1,1,0.0,1,1,6,0,Normal
11,0,11342,1,1,0.0,1,1,1,0,Normal
17,3,3155,1,1,0.0,1,1,1,0,Normal
20,4,1032,1,1,1.0,1,0,4,0,Off-Hours Access
10,2,10066,1,1,1.0,1,1,3,0,Normal
11,1,6495,1,1,0.0,1,1,6,0,Normal
17,2,10174,1,1,1.0,1,1,3,0,Normal
9,0,4494,0,1,0.0,1,1,0,0,Normal
17,2,6331,1,1,0.0,1,1,0,0,Normal
8,0,6763,0,1,0.0,1,1,6,0,Normal
15,4,0,0,1,1.0,0,0,3,0,Failed Login
10,2,5189,0,1,0.0,1,1,1,0,Normal
14,6,4344,1,1,0.0,1,1,4,0,Normal
13,6,11110,1,1,0.0,1,1,3,0,Normal
10,2,10993,1,1,0.0,1,0,6,0,Unusual Resource Access
10,4,11213,1,1,0.0,1,1,6,0,Normal
16,1,2233,1,1,0.0,1,1,1,0,Normal
9,0,11468,1,1,0.0,1,1,0,0,Normal
15,4,9509,1,1,0.0,1,1,4,0,Normal
15,3,11354,1,1,0.0,1,1,0,0,Normal
11,1,4740,1,1,0.0,1,1,0,0,Normal
14,2,5070,1,1,1.0,1,1,4,0,Normal
12,4,7986,1,1,1.0,0,0,0,0,Unusual Resource Access
13,3,3842,1,1,0.0,1,1,6,0,Normal
13,4,9120,1,1,0.0,1,0,4,0,Normal
12,6,2842,0,1,0.0,1,1,6,0,Normal
13,1,1039,1,1,0.0,1,0,3,0,Unusual Resource Access
14,6,8633,1,1,0.0,1,1,6,0,Normal
14,6,8673,1,1,0.0,0,0,1,0,Normal
15,5,2306,1,1,1.0,1,1,4,0,Normal
14,3,10049,0,1,0.0,1,1,0,0,Normal
10,1,0,0,1,1.0,0,0,3,0,Failed Login
8,6,3418,1,1,0.0,1,1,1,0,Normal
17,0,4245,1,1,0.0,1,1,0,0,Normal
